Latitude,Longitude,Region,Subregion,Error
-6.81696469,39.08526324,Dar es Salaam,Kinondoni,0
-4.41927255,34.76238586,Singida,Mkalama,0
-8.06219537,36.00653288,Iringa,Kilolo,0
-4.7347337,34.92387808,Singida,Singida,0
-6.8081473,39.2325173,Dar es Salaam,Kinondoni,0
-7.51027775,31.04499801,Rukwa,Nkasi,0
-8.96776394,32.90094509,Songwe,Mbozi,0
-7.64686986,35.75627575,Iringa,Iringa,0
-5.23641722,39.77871526,Kusini Pemba,Chake Chake,0
-8.63563649,31.42947074,Rukwa,Kalambo,0
-1.24134439,34.3680804,Mara,Tarime,0
-6.84967263,39.22525861,Dar es Salaam,Ilala,0
-4.77615365,33.23852515,Tabora,Nzega,0
-3.20915688,37.311834,Kilimanjaro,Moshi,0
-7.30242724,30.6309095,Rukwa,Nkasi,0
-10.2743344,40.17458659,Mtwara,Mtwara,0
-8.54133837,31.90562393,Rukwa,Sumbawanga,0
-2.8433144,33.08111425,Mwanza,Misungwi,0
-4.46080829,35.68937665,Manyara,Babati,0
-2.60263222,33.42277673,Mwanza,Magu,0
-6.20919639,39.2182706,Mjini Magharibi,Mjini,0
-9.0507339,33.2901,Mbeya,Mbeya,0
-3.43201317,31.50892635,Geita,Bukombe,0
-6.84967083,39.22503316,Dar es Salaam,Ilala,0
-4.45394599,38.32840683,Tanga,Lushoto,0
-6.18764803,39.2158226,Mjini Magharibi,Mjini,0
-6.20018651,39.25398506,Mjini Magharibi,Mjini,0
-4.49381299,35.07229037,Manyara,Hanang,0
-3.35181853,37.34917947,Kilimanjaro,Moshi,0
-4.20011075,34.82144885,Singida,Mkalama,0
-2.1213089,33.05953356,Mwanza,Ukerewe,0
-7.84974328,31.43521932,Rukwa,Nkasi,0
-7.95438628,31.60717072,Rukwa,Sumbawanga,0
-4.47456258,34.18417134,Singida,Iramba,0
-5.87535577,39.25608884,Kaskazini Unguja,Kaskazini A,0
-4.07137559,37.98836916,Kilimanjaro,Same,0
-5.13490711,34.77138685,Singida,Ikungi,0
-1.7501693,31.61118817,Kagera,Muleba,0
-10.37858188,39.8409872,Mtwara,Mtwara,0
-4.39513424,34.52822164,Singida,Iramba,0
-8.16745018,36.33011314,Morogoro,Kilombero,0
-6.16293434,39.19122093,Mjini Magharibi,Mjini,0
-5.07465668,38.45269443,Tanga,Korogwe,0
-4.4352472,34.86985056,Singida,Singida,0
-4.61259416,29.78251433,Kigoma,Buhigwe,0
-6.8588504,39.233016,Dar es Salaam,Ilala,0
-3.3916983,37.55031175,Kilimanjaro,Moshi,0
-4.87498309,38.44759854,Tanga,Lushoto,0
-6.85499805,30.5299179,Katavi,Mpanda,0
-6.81695795,39.08602637,Dar es Salaam,Kinondoni,0
-5.76921791,37.25095258,Tanga,Kilindi,0
-5.18536157,38.77041211,Tanga,Muhenza,0
-2.12081598,33.4913135,Mara,Bunda,0
-3.20474232,35.94439216,Arusha,Monduli,0
-4.08891663,34.73577659,Singida,Mkalama,0
-10.81701696,39.52648762,Mtwara,Tandahimba,0
-9.1714299,33.81921575,Mbeya,Rungwe,0
-10.92659987,35.27889579,Ruvuma,Songea,0
-4.7608695,34.58138983,Singida,Ikungi,0
-8.80357035,34.22391666,Mbeya,Mbarali,0
-10.25866574,39.92090081,Mtwara,Mtwara,0
-8.97338226,33.95753347,Njombe,Makete,0
-2.57817849,36.77668467,Arusha,Longido,0
-4.77610692,33.23833852,Tabora,Nzega,0
-3.35550934,36.49438633,Arusha,Arusha,0
-10.79375272,39.4227129,Mtwara,Tandahimba,0
-4.19186898,33.12874096,Tabora,Nzega,0
-2.8563705,33.28017787,Mwanza,Misungwi,0
-8.08809883,36.68166251,Morogoro,Kilombero,0
-1.33126327,33.80811049,Mara,Rorya,0
-4.2001265,32.3258252,Shinyanga,Kahama,0
-10.48865361,39.02788544,Mtwara,Masasi,0
-6.1544148,39.22299219,Mjini Magharibi,Mjini,0
-11.12513713,35.17390472,Ruvuma,Mbinga,0
-10.48812753,39.02828729,Mtwara,Masasi,0
-11.02328046,35.12391803,Ruvuma,Mbinga,0
-8.18948204,31.85021646,Rukwa,Sumbawanga,0
-1.55795735,31.46215414,Kagera,Bukoba,0
-9.33607197,34.76558039,Njombe,Njombe,0
-2.3441446,32.29518205,Mwanza,Sengerema,0
-11.0578766,35.11872913,Ruvuma,Mbinga,0
-1.34474919,31.65856645,Kagera,Bukoba,0
-1.32187218,31.81751834,Kagera,Bukoba,0
-6.19282111,39.25603112,Mjini Magharibi,Mjini,0
-3.36635132,36.68723649,Arusha,Arusha,0
-3.00519716,31.92444675,Geita,Geita,0
-4.10593856,35.18115677,Manyara,Mbulu,0
-2.53848471,32.23758895,Mwanza,Sengerema,0
-3.03161292,33.93112758,Simiyu,Itilima,0
-8.80657008,34.97652301,Iringa,Mufindi,0
-9.36935898,34.23856683,Njombe,Makete,0
-6.18193367,39.22332983,Mjini Magharibi,Mjini,0
-3.35811781,33.90985194,Simiyu,Maswa,0
-1.85344197,31.59028737,Kagera,Muleba,0
-2.74399232,31.62895471,Geita,Chato,0
-8.30511695,32.33495495,Rukwa,Sumbawanga,0
-4.31053074,35.74016038,Manyara,Babati,0
-5.12488436,38.38487658,Tanga,Korogwe,0
-6.93393613,30.60137918,Rukwa,Nkasi,0
-7.75282276,35.67893233,Iringa,Iringa,0
-2.76621543,32.11262928,Geita,Geita,0
-4.55233087,34.842736,Singida,Singida,0
-1.88074172,34.73088138,Mara,Serengeti,0
-10.49308224,39.32410047,Mtwara,Newala,0
-8.55363701,36.00416727,Morogoro,Kilombero,0
-1.79462477,34.73343025,Mara,Serengeti,0
-8.90617838,33.46299405,Mbeya,Mbeya,0
-1.55677012,31.65015934,Kagera,Muleba,0
-8.25153907,31.36193155,Rukwa,Kalambo,0
-6.74393315,30.40715825,Katavi,Mpanda,0
-8.95434282,33.24194255,Mbeya,Mbeya,0
-6.66141928,37.13609033,Morogoro,Kilosa,0
-2.62767306,33.93040609,Simiyu,Bariadi,0
-6.41836169,39.54792938,Kusini Unguja,Kusini,0
-10.68684853,39.59188883,Mtwara,Tandahimba,0
-3.52308467,35.33449166,Arusha,Karatu,0
-10.19628142,38.56199163,Lindi,Nachingwea,0
-4.84465649,29.97259063,Kigoma,Kasulu,0
-2.55999918,32.65544596,Mwanza,Sengerema,0
-10.86733561,39.42960092,Mtwara,Tandahimba,0
-7.39313411,38.96937303,Pwani,Mkuranga,0
-2.59627043,32.91344637,Mwanza,Nyamangana,0
-2.55495998,30.60707436,Kagera,Ngara,0
-8.60041485,35.0438975,Iringa,Mufindi,0
-9.75983547,39.61859725,Lindi,Lindi,0
-1.8740571,33.70225274,Mara,Musoma,0
-3.39468862,36.73828785,Arusha,Arusha,0
-6.86906939,39.27626007,Dar es Salaam,Temeke,0
-3.37686404,36.67658799,Arusha,Arusha,0
-5.01706527,32.81012064,Tabora,Tabora,0
-4.70183982,38.12081682,Tanga,Korogwe,0
-3.33196948,36.3439091,Arusha,Monduli,0
-6.22264081,36.35265413,Dodoma,Mpwapwa,0
-7.76951483,36.91530148,Morogoro,Kilombero,0
-6.96564439,39.51337422,Dar es Salaam,Temeke,0
-6.7839861,39.23879948,Dar es Salaam,Kinondoni,0
-8.95384215,32.56485048,Songwe,Momba,0
-10.60625714,39.62233385,Lindi,Lindi,0
-4.87292535,38.45612247,Tanga,Lushoto,0
-6.22081425,39.23284843,Mjini Magharibi,Magharibi,0
-4.45009694,33.95166018,Tabora,Igunga,0
-4.85339359,32.47505315,Tabora,Uyui,0
-6.22202415,39.23323682,Mjini Magharibi,Magharibi,0
-3.68095313,30.58997008,Kigoma,Kibondo,0
-3.6810053,30.58993,Kigoma,Kibondo,0
-3.04259603,35.48211211,Arusha,Ngorongoro,0
-2.75969076,33.61840946,Mwanza,Magu,0
-6.21009325,39.21912069,Mjini Magharibi,Mjini,0
-2.88701872,31.73252851,Geita,Chato,0
-7.5560167,31.0254742,Rukwa,Nkasi,0
-4.51016099,35.06835176,Manyara,Hanang,0
-10.70616482,39.13304788,Mtwara,Newala,0
-11.01475836,39.44333914,Mtwara,Newala,0
-5.07811827,39.1221409,Tanga,Tanga,0
-5.4149587,39.7239571,Kusini Pemba,Mkoani,0
-6.32681077,39.54994613,Kusini Unguja,Kusini,0
-2.80200944,33.99103334,Simiyu,Bariadi,0
-2.82729799,33.366863,Mwanza,Kwimba,0
-5.87448459,39.25643537,Kaskazini Unguja,Kaskazini A,0
-3.07867491,32.08505309,Geita,Geita,0
-10.95116184,39.02943024,Mtwara,Masasi,0
-4.84311057,38.52185521,Tanga,Lushoto,0
-5.69588152,36.63144001,Manyara,Kiteto,0
-6.75926881,36.47060039,Dodoma,Mpwapwa,0
-8.63154424,33.14788433,Songwe,Songwe,0
-9.05446825,33.28923733,Mbeya,Mbeya,0
-6.56606647,35.5169462,Dodoma,Chamwino,0
-6.227999,39.24172655,Mjini Magharibi,Magharibi,0
-7.74869995,35.71592117,Iringa,Iringa,0
-4.88737118,29.64412076,Kigoma,Kigoma,0
-4.98352429,39.08415042,Tanga,Tanga,0
-6.4850567,35.93949224,Dodoma,Chamwino,0
-6.83365981,39.1855361,Dar es Salaam,Ilala,0
-9.42788842,33.95596205,Mbeya,Kyela,0
-5.24612827,39.78122786,Kusini Pemba,Chake Chake,0
-7.838083,35.63739517,Iringa,Iringa,0
-9.30556121,33.62524281,Mbeya,Rungwe,0
-2.64396746,32.778335,Mwanza,Sengerema,0
-6.16941506,39.20041151,Mjini Magharibi,Mjini,0
-8.90851606,32.96499294,Songwe,Mbozi,0
-6.81324005,37.68254162,Morogoro,Morogoro,0
-8.89833132,33.45403176,Mbeya,Mbeya,0
-8.91606142,33.53400693,Mbeya,Mbeya,0
-6.61619405,39.11210149,Dar es Salaam,Kinondoni,0
-4.18621943,33.13550753,Tabora,Nzega,0
-2.87771302,32.24621915,Geita,Geita,0
-10.86140355,39.02940531,Mtwara,Masasi,0
-3.23973929,33.45499118,Simiyu,Maswa,0
-4.86519912,30.33688655,Kigoma,Kasulu,0
-2.68087384,30.57970999,Kagera,Ngara,0
-3.37363025,36.84827667,Arusha,Meru,0
-8.48146124,32.08486497,Rukwa,Sumbawanga,0
-3.34538513,36.83517911,Arusha,Meru,0
-10.83552412,38.64744877,Mtwara,Nanyumbu,0
-6.2078864,39.38626774,Kusini Unguja,Kati,0
-3.72072525,32.67924657,Shinyanga,Kahama,0
-10.09655992,34.68139278,Njombe,Ludewa,0
-8.60333016,35.04271879,Iringa,Mufindi,0
-8.30289062,32.32755649,Rukwa,Sumbawanga,0
-10.92067894,39.37978452,Mtwara,Newala,0
-7.73109789,35.70029979,Iringa,Iringa,0
-10.3626266,40.10336306,Mtwara,Mtwara,0
-11.13329128,38.6067041,Mtwara,Nanyumbu,0
-3.37698537,36.67632008,Arusha,Arusha,0
-6.94817961,39.23119598,Dar es Salaam,Temeke,0
-2.76342075,33.6144818,Mwanza,Magu,0
-3.51694525,32.39224305,Shinyanga,Kahama,0
-5.96830577,39.19657775,Kaskazini Unguja,Kaskazini B,0
-8.77477665,33.6448084,Mbeya,Mbarali,0
-3.37274887,36.68572913,Arusha,Arusha,0
-4.36343961,29.96320317,Kigoma,Buhigwe,0
-2.10926838,33.07542144,Mwanza,Ukerewe,0
-2.41573061,31.70041956,Geita,Chato,0
-1.50710912,33.78725897,Mara,Butiam,0
-10.85910995,39.78018579,Mtwara,Tandahimba,0
-6.79704822,39.2295128,Dar es Salaam,Kinondoni,0
-5.35049195,39.70170618,Kusini Pemba,Mkoani,0
-5.01044711,39.8117946,Kaskazini Pemba,Michweni,0
-10.69234945,39.80028997,Mtwara,Mtwara,0
-1.77878687,34.06959515,Mara,Butiam,0
-2.53351655,33.19508759,Mwanza,Magu,0
-5.93528187,37.27535884,Tanga,Kilindi,0
-5.13095193,38.97426359,Tanga,Tanga,0
-8.23138259,35.43057059,Iringa,Mufindi,0
-6.89789562,39.28339733,Dar es Salaam,Temeke,0
-10.28686051,40.11686203,Mtwara,Mtwara,0
-3.34763017,37.58006274,Kilimanjaro,Moshi,0
-9.93361689,39.72448656,Lindi,Lindi,0
-8.39169549,38.94910657,Lindi,Kilwa,0
-6.18513783,39.20795311,Mjini Magharibi,Mjini,0
-1.34173527,34.38515967,Mara,Tarime,0
-8.41165807,38.93983238,Lindi,Kilwa,0
-5.71656112,38.23595355,Tanga,Handeni,0
-6.88522964,39.15550184,Dar es Salaam,Ilala,0
-6.14329246,39.24143558,Mjini Magharibi,Mjini,0
-4.20879452,35.76789344,Manyara,Babati,0
-9.84700493,38.89746905,Lindi,Ruangwa,0
-6.19224678,39.25564042,Mjini Magharibi,Mjini,0
-4.36108678,37.82408238,Kilimanjaro,Same,0
-5.93419917,37.27861485,Tanga,Kilindi,0
-2.54627353,32.95748646,Mwanza,Nyamangana,0
-7.60026082,36.99795029,Morogoro,Kilosa,0
-3.8636496,32.60693918,Shinyanga,Kahama,0
-3.34905776,36.83625057,Arusha,Meru,0
-9.33687976,34.76609947,Njombe,Njombe,0
-6.13794698,39.22995213,Mjini Magharibi,Mjini,0
-8.13137518,30.96871121,Rukwa,Nkasi,0
-6.84922186,39.14525611,Dar es Salaam,Ilala,0
-5.07630119,32.06908942,Tabora,Urambo,0
-8.12837546,30.96698849,Rukwa,Nkasi,0
-1.78379976,34.71444184,Mara,Serengeti,0
-9.16556524,33.54237895,Mbeya,Rungwe,0
-4.90030588,38.57287091,Tanga,Korogwe,0
-2.59618633,32.91290118,Mwanza,Nyamangana,0
-4.37306828,35.07337695,Manyara,Hanang,0
-3.04348203,31.37582175,Kagera,Biharamulo,0
-9.2398938,33.338969,Mbeya,Mbeya,0
-2.5256692,32.90239173,Mwanza,Nyamangana,0
-3.28220711,32.87863326,Shinyanga,Shinyanga,0
-9.33687987,34.76602347,Njombe,Njombe,0
-8.90586559,33.46194155,Mbeya,Mbeya,0
-3.68093359,30.58988692,Kigoma,Kibondo,0
-11.04137364,37.42902224,Ruvuma,Tunduru,0
-6.97122532,39.09557215,Dar es Salaam,Ilala,0
-5.12556545,32.38958648,Tabora,Uyui,0
-2.64482196,33.94640971,Simiyu,Bariadi,0
-10.71598315,39.99636255,Mtwara,Mtwara,0
-10.28119303,40.19734389,Mtwara,Mtwara,0
-6.1929448,39.25620405,Mjini Magharibi,Mjini,0
-5.17732826,34.6195198,Singida,Ikungi,0
-6.84384825,39.23461546,Dar es Salaam,Ilala,0
-10.2348552,39.4738319,Lindi,Lindi,0
-8.05234634,31.50337719,Rukwa,Sumbawanga,0
-10.70972667,39.44401373,Mtwara,Newala,0
-4.54884663,35.79580803,Dodoma,Kondoa,0
-4.77402823,34.91748926,Singida,Singida,0
-1.58495149,30.8935597,Kagera,Karagwe,0
-9.05741141,33.28771239,Mbeya,Mbeya,0
-3.83055987,33.29128484,Shinyanga,Shinyanga,0
-3.46197217,35.69868141,Arusha,Karatu,0
-7.12816441,39.20789923,Pwani,Mkuranga,0
-3.47826484,37.57770906,Kilimanjaro,Mwanga,0
-5.04216378,32.81342009,Tabora,Tabora,0
-4.18581325,34.24530086,Singida,Iramba,0
-4.19910303,30.4905773,Kigoma,Kasulu,0
-4.87588637,34.63679544,Singida,Singida,0
-4.4354672,34.87067365,Singida,Singida,0
-4.40964768,34.77309446,Singida,Mkalama,0
-3.44692147,37.43408982,Kilimanjaro,Moshi,0
-2.57575616,36.77406721,Arusha,Longido,0
-1.08865052,31.80475337,Kagera,Bukoba,0
-5.02087937,38.706378,Tanga,Muhenza,0
-8.17188409,36.33536113,Morogoro,Kilombero,0
-4.28183347,35.55610057,Manyara,Hanang,0
-3.33844379,36.82905817,Arusha,Meru,0
-5.98845827,37.75491248,Morogoro,Mvomero,0
-8.78827999,35.15072989,Iringa,Mufindi,0
-7.39010116,31.36502483,Katavi,Mlele,0
-2.74678121,33.23086988,Mwanza,Kwimba,0
-6.22667416,39.24023615,Mjini Magharibi,Magharibi,0
-5.029515,38.69536857,Tanga,Muhenza,0
-4.2102277,35.76518642,Manyara,Babati,0
-6.6261273,37.51913145,Morogoro,Mvomero,0
-7.99944602,35.84875286,Iringa,Kilolo,0
-8.21778964,31.68495398,Rukwa,Sumbawanga,0
-4.93187305,34.94236212,Singida,Ikungi,0
-6.07937336,36.6492309,Dodoma,Kongwa,0
-7.77947781,35.67066083,Iringa,Iringa,0
-3.56338246,36.9472134,Arusha,Meru,0
-8.29679629,34.90609063,Iringa,Mufindi,0
-8.84838689,34.82302266,Njombe,Makambako,0
-2.84125789,35.51343247,Arusha,Ngorongoro,0
-3.28120235,32.98756257,Mwanza,Kwimba,0
-10.18149444,38.9426731,Lindi,Ruangwa,0
-4.26882434,38.05358359,Kilimanjaro,Same,0
-10.94259925,39.24223333,Mtwara,Newala,0
-5.77912258,39.30257358,Kaskazini Unguja,Kaskazini A,0
-10.7377708,38.80795761,Mtwara,Masasi,0
-4.91646574,34.67373112,Singida,Singida,0
-6.30067481,35.50063199,Dodoma,Bahi,0
-9.31707019,32.77234251,Songwe,Tunduma,0
-6.15243165,39.2236325,Mjini Magharibi,Mjini,0
-8.60505357,39.2601827,Lindi,Kilwa,0
-9.33209848,33.70054389,Mbeya,Rungwe,0
-2.92976153,36.22739797,Arusha,Longido,0
-6.92338012,37.77177537,Morogoro,Morogoro,0
-6.92323177,39.25726241,Dar es Salaam,Temeke,0
-9.94802419,37.90625638,Lindi,Liwale,0
-2.49032475,32.9119984,Mwanza,Ilemela,0
-6.22738797,39.24078275,Mjini Magharibi,Magharibi,0
-2.54096197,32.9127742,Mwanza,Nyamangana,0
-5.58820702,38.26387566,Tanga,Handeni,0
-7.84635538,31.43901717,Rukwa,Nkasi,0
-10.71700276,38.77125079,Mtwara,Masasi,0
-5.49035414,29.78235383,Kigoma,Uvinza,0
-3.2923618,32.23031711,Geita,Mbogwe,0
-3.74945065,32.85053487,Shinyanga,Kahama,0
-6.30122745,35.88024396,Dodoma,Chamwino,0
-2.80181398,33.99175908,Simiyu,Bariadi,0
-10.51122428,38.9968783,Mtwara,Masasi,0
-4.26884645,38.05023017,Kilimanjaro,Same,0
-7.994518,31.7943063,Rukwa,Sumbawanga,0
-8.46772252,32.15756634,Rukwa,Sumbawanga,0
-7.49806639,36.46825169,Iringa,Kilolo,0
-11.20817884,34.97160206,Ruvuma,Nyasa,0
-9.07971367,34.80919532,Njombe,Njombe,0
-5.17321958,38.46609062,Tanga,Korogwe,0
-1.37875952,34.62302102,Mara,Tarime,0
-5.88434721,36.4460852,Dodoma,Kongwa,0
-8.46053269,32.15881385,Rukwa,Sumbawanga,0
-6.69976668,39.1878291,Dar es Salaam,Kinondoni,0
-3.54548419,36.98615232,Manyara,Simanjiro,0
-5.61891581,32.74554588,Tabora,Sikonge,0
-4.84859894,34.82812124,Singida,Singida,0
-6.79110989,39.14621351,Dar es Salaam,Kinondoni,0
-6.77344207,37.75377892,Morogoro,Morogoro,0
-7.72476771,35.71993411,Iringa,Iringa,0
-9.00073349,32.8113962,Songwe,Mbozi,0
-6.75990306,39.12667704,Dar es Salaam,Kinondoni,0
-1.86464415,33.86877976,Mara,Butiam,0
-2.84548117,33.08504537,Mwanza,Misungwi,0
-7.11428247,31.22826582,Katavi,Mlele,0
-11.01718781,34.88400249,Ruvuma,Mbinga,0
-7.28744135,36.06037033,Iringa,Iringa,0
-5.02251547,32.81919433,Tabora,Tabora,0
-8.77510714,33.64466972,Mbeya,Mbarali,0
-3.21642397,37.25917791,Kilimanjaro,Hai,0
-6.88534011,39.15525168,Dar es Salaam,Ilala,0
-3.33282795,36.64141834,Arusha,Arusha,0
-7.30994452,30.63525778,Rukwa,Nkasi,0
-2.04397717,33.84528999,Mara,Bunda,0
-10.51178899,38.99269355,Mtwara,Masasi,0
-3.69312947,37.42714884,Kilimanjaro,Mwanga,0
-6.86770347,39.28416721,Dar es Salaam,Temeke,0
-6.16344037,36.02291689,Dodoma,Chamwino,0
-2.87735657,32.2471823,Geita,Geita,0
-1.3691106,34.08744725,Mara,Rorya,0
-6.21060217,34.83527677,Singida,Manyoni,0
-6.18484188,39.20872684,Mjini Magharibi,Mjini,0
-10.73262802,39.51362267,Mtwara,Tandahimba,0
-4.98413166,39.8327296,Kaskazini Pemba,Michweni,0
-6.8885288,39.16085739,Dar es Salaam,Ilala,0
-8.7681128,31.84189637,Rukwa,Kalambo,0
-9.00041986,32.81158483,Songwe,Mbozi,0
-8.25585899,35.09253998,Iringa,Mufindi,0
-6.88066466,39.24542773,Dar es Salaam,Ilala,0
-9.43477339,33.94877109,Mbeya,Kyela,0
-2.03469964,33.02637634,Mwanza,Ukerewe,0
-1.23201886,30.94881885,Kagera,Kyerwa,0
-4.56691632,35.6582544,Manyara,Hanang,0
-6.12328251,38.40802792,Pwani,Bagamoyo,0
-10.44242357,36.05886505,Ruvuma,Namtumbo,0
-10.28124267,40.19089025,Mtwara,Mtwara,0
-6.89668777,39.25344466,Dar es Salaam,Temeke,0
-9.33452896,34.76649139,Njombe,Njombe,0
-8.82065253,36.25186913,Morogoro,Ulanga,0
-7.3235957,30.63086,Rukwa,Nkasi,0
-5.9352443,37.27330309,Tanga,Kilindi,0
-6.13833571,39.23006768,Mjini Magharibi,Mjini,0
-1.72699871,33.97482608,Mara,Butiam,0
-6.36302695,37.13973197,Morogoro,Kilosa,0
-1.23875258,34.36521386,Mara,Tarime,0
-7.48174252,31.48241946,Rukwa,Sumbawanga,0
-7.56492445,36.10860874,Iringa,Kilolo,0
-6.37641256,38.35184637,Pwani,Bagamoyo,0
-6.17500312,36.02787941,Dodoma,Dodoma,0
-4.98378708,39.83453177,Kaskazini Pemba,Michweni,0
-6.1946023,39.22578672,Mjini Magharibi,Mjini,0
-3.40650832,36.68098068,Arusha,Arusha,0
-2.45922462,33.6308843,Simiyu,Busega,0
-3.68093359,30.58988692,Kigoma,Kibondo,0
-8.93103566,33.50725419,Mbeya,Mbeya,0
-7.68059413,31.56070479,Rukwa,Sumbawanga,0
-5.12355054,38.38283529,Tanga,Korogwe,0
-4.82545486,34.75297575,Singida,Singida,0
-4.39982621,34.53082514,Singida,Iramba,0
-6.08554943,39.22237936,Mjini Magharibi,Magharibi,0
-4.22613672,34.61279782,Singida,Mkalama,0
-2.74835115,33.23057037,Mwanza,Kwimba,0
-6.22863523,39.24223587,Mjini Magharibi,Magharibi,0
-6.22060537,36.35455949,Dodoma,Mpwapwa,0
-1.44656733,34.58732458,Mara,Tarime,0
-3.37720198,36.9580863,Arusha,Meru,0
-6.89127105,39.24113211,Dar es Salaam,Ilala,0
-4.98406527,39.8341375,Kaskazini Pemba,Michweni,0
-6.81302458,37.68301485,Morogoro,Morogoro,0
-5.76977361,37.25102384,Tanga,Kilindi,0
-5.7776953,39.30212697,Kaskazini Unguja,Kaskazini A,0
-3.72560103,32.68025803,Shinyanga,Kahama,0
-9.46486749,33.94932565,Mbeya,Kyela,0
-8.29443868,31.51347547,Rukwa,Kalambo,0
-7.77817623,35.67418198,Iringa,Iringa,0
-7.69710874,35.6199964,Iringa,Iringa,0
-6.32454099,39.54777112,Kusini Unguja,Kusini,0
-6.16248827,34.84314478,Singida,Manyoni,0
-8.37369097,31.71754452,Rukwa,Kalambo,0
-7.21693916,38.79336284,Pwani,Kisarawe,0
-6.82277214,39.3101042,Dar es Salaam,Temeke,0
-5.80237406,34.39091317,Singida,Manyoni,0
-3.87117322,32.76154365,Shinyanga,Kahama,0
-5.86110985,35.6962592,Dodoma,Bahi,0
-7.83351172,33.35174736,Mbeya,Chunya,0
-3.38947671,36.67770778,Arusha,Arusha,0
-5.8704615,35.13793874,Singida,Manyoni,0
-4.3030207,33.89076523,Tabora,Igunga,0
-3.43998777,31.89242609,Geita,Bukombe,0
-6.1726471,35.73794244,Dodoma,Dodoma,0
-10.69260197,39.80857194,Mtwara,Mtwara,0
-8.60968534,31.29038995,Rukwa,Kalambo,0
-3.03201876,33.93110874,Simiyu,Itilima,0
-10.60741776,39.62222774,Lindi,Lindi,0
-7.77957972,35.67041352,Iringa,Iringa,0
-9.11165765,32.77025918,Songwe,Mbozi,0
-6.14517121,37.59335175,Morogoro,Mvomero,0
-1.98433544,33.06309236,Mwanza,Ukerewe,0
-4.29348837,34.23201367,Singida,Iramba,0
-5.08843519,31.84673292,Tabora,Kaliua,0
-2.54786942,33.07482906,Mwanza,Magu,0
-4.43224182,34.47053335,Singida,Iramba,0
-4.43556895,30.02751439,Kigoma,Buhigwe,0
-9.00235325,34.54872656,Njombe,Wanging'Ombe,0
-3.75070402,32.84775591,Shinyanga,Kahama,0
-7.99902601,35.85124104,Iringa,Kilolo,0
-10.96587435,35.2753154,Ruvuma,Songea,0
-6.09419817,39.33014943,Kusini Unguja,Kati,0
-2.66202598,30.59726757,Kagera,Ngara,0
-1.91295162,34.72766948,Mara,Serengeti,0
-2.48808714,32.92426411,Mwanza,Ilemela,0
-5.87012529,35.13630307,Singida,Manyoni,0
-4.82114323,39.08806653,Tanga,Mkinga,0
-9.97118198,34.63028754,Njombe,Ludewa,0
-1.37258221,34.43296054,Mara,Tarime,0
-2.64361151,33.96664441,Simiyu,Bariadi,0
-6.96091101,39.33483391,Dar es Salaam,Temeke,0
-6.63690661,38.35489766,Pwani,Bagamoyo,0
-5.2048774,38.70711336,Tanga,Muhenza,0
-1.7030918,34.30153957,Mara,Serengeti,0
-3.28181688,32.87832671,Shinyanga,Shinyanga,0
-6.83937615,39.23980513,Dar es Salaam,Ilala,0
-1.8831695,34.73212393,Mara,Serengeti,0
-4.74459586,29.6976387,Kigoma,Kigoma,0
-9.28301452,35.28413614,Njombe,Njombe,0
-6.41886424,39.54635537,Kusini Unguja,Kusini,0
-5.12397992,38.38455801,Tanga,Korogwe,0
-2.85357527,32.88579831,Mwanza,Misungwi,0
-6.7706319,39.26107613,Dar es Salaam,Kinondoni,0
-10.60603688,39.62247858,Lindi,Lindi,0
-2.80509926,33.98562745,Simiyu,Bariadi,0
-8.38675655,33.23049023,Songwe,Songwe,0
-6.88487077,39.15548245,Dar es Salaam,Ilala,0
-9.08294402,34.64934,Njombe,Wanging'Ombe,0
-4.74631785,29.6979659,Kigoma,Kigoma,0
-9.29673554,32.77152567,Songwe,Tunduma,0
-10.55867076,36.23352836,Ruvuma,Namtumbo,0
-3.01197052,37.59018582,Kilimanjaro,Rombo,0
-10.67312438,35.64077633,Ruvuma,Songea,0
-3.2793329,32.21992057,Geita,Mbogwe,0
-6.30134655,33.84542864,Tabora,Sikonge,0
-8.2538558,35.10660416,Iringa,Mufindi,0
-1.80495337,33.40095465,Mara,Musoma,0
-4.33270868,35.40904756,Manyara,Babati,0
-8.81860222,34.83855631,Njombe,Makambako,0
-10.64151734,38.8459837,Mtwara,Masasi,0
-8.35250275,31.83386457,Rukwa,Sumbawanga,0
-7.75306716,35.68071194,Iringa,Iringa,0
-10.83511014,38.6466575,Mtwara,Nanyumbu,0
-9.2702518,33.36336417,Mbeya,Mbeya,0
-1.45452459,31.69071013,Kagera,Bukoba,0
-10.36724525,38.76085925,Lindi,Nachingwea,0
-2.52336095,32.96318142,Mwanza,Ilemela,0
-6.32454659,39.54781734,Kusini Unguja,Kusini,0
-6.7840011,39.01802525,Dar es Salaam,Kinondoni,0
-6.85282414,39.25283482,Dar es Salaam,Temeke,0
-1.98626197,33.06911902,Mwanza,Ukerewe,0
-2.84475092,33.08226333,Mwanza,Misungwi,0
-3.3057794,37.12887333,Kilimanjaro,Hai,0
-6.61815378,39.09545423,Dar es Salaam,Kinondoni,0
-4.11070085,35.18621148,Manyara,Mbulu,0
-6.80016168,39.25555031,Dar es Salaam,Kinondoni,0
-9.11874039,32.93533098,Songwe,Mbozi,0
-2.56599845,32.95756016,Mwanza,Nyamangana,0
-5.24600067,39.78180415,Kusini Pemba,Chake Chake,0
