counter,Latitude,Longitude,District,Errors
2129,-8.95434282,33.24194255,Mbeya Rural,0
2130,-6.66141928,37.13609033,Kilosa,0
2131,-2.62767306,33.93040609,Bariadi,0
2132,-6.41836169,39.54792938,Kusini,0
2133,-10.68684853,39.59188883,Tandahimba,0
2134,-3.52308467,35.33449166,Karatu,0
2135,-10.19628142,38.56199163,Nachingwea,0
2136,-4.84465649,29.97259063,Kasulu,0
2137,-2.55999918,32.65544596,Sengerema,0
2138,-10.86733561,39.42960092,Tandahimba,0
2139,-7.39313411,38.96937303,Mkuranga,0
2140,-2.59627043,32.91344637,Nyamagana,0
2141,-2.55495998,30.60707436,Ngara,0
2142,-8.60041485,35.0438975,Mufindi,0
2143,-9.75983547,39.61859725,Lindi Rural,0
2144,-1.8740571,33.70225274,Musoma,0
2145,-3.39468862,36.73828785,Arusha Urban,0
2146,-6.86906939,39.27626007,Temeke,0
2147,-3.37686404,36.67658799,Arusha Urban,0
2148,-5.01706527,32.81012064,Tabora Urban,0
2149,-4.70183982,38.12081682,Korogwe,0
2150,-3.33196948,36.3439091,Monduli,0
2151,-6.22264081,36.35265413,Mpwapwa,0
2152,-7.76951483,36.91530148,Kilombero,0
2153,-6.96564439,39.51337422,Temeke,0
2154,-6.7839861,39.23879948,Kinondoni,0
2155,-8.95384215,32.56485048,Momba,0
2156,-10.60625714,39.62233385,Lindi Rural,0
2157,-4.87292535,38.45612247,Lushoto,0
2158,-6.22081425,39.23284843,Magharibi,0
2159,-4.45009694,33.95166018,Igunga,0
2160,-4.85339359,32.47505315,Uyui,0
2161,-6.22202415,39.23323682,Magharibi,0
2162,-3.68095313,30.58997008,Kibondo,0
2163,-3.6810053,30.58993,Kibondo,0
2164,-3.04259603,35.48211211,Ngorongoro,0
2165,-2.75969076,33.61840946,Magu,0
2166,-6.21009325,39.21912069,Magharibi,0
2167,-2.88701872,31.73252851,Chato,0
2168,-7.5560167,31.0254742,Nkasi,0
2169,-4.51016099,35.06835176,Hanang,0
2170,-10.70616482,39.13304788,Newala,0
2171,-11.01475836,39.44333914,Newala,0
2172,-5.07811827,39.1221409,Tanga,0
2173,-5.4149587,39.7239571,Mkoani,0
2174,-6.32681077,39.54994613,Kusini,0
2175,-2.80200944,33.99103334,Bariadi,0
2176,-2.82729799,33.366863,Kwimba,0
2177,-5.87448459,39.25643537,list index out of range,1
2178,-3.07867491,32.08505309,Geita,0
2179,-10.95116184,39.02943024,Masasi,0
2180,-4.84311057,38.52185521,Lushoto,0
2181,-5.69588152,36.63144001,Kiteto,0
2182,-6.75926881,36.47060039,Mpwapwa,0
2183,-8.63154424,33.14788433,Chunya,0
2184,-9.05446825,33.28923733,Mbeya Rural,0
2185,-6.56606647,35.5169462,Chamwino,0
2186,-6.227999,39.24172655,Magharibi,0
2187,-7.74869995,35.71592117,Iringa Urban,0
2188,-4.88737118,29.64412076,Kigoma Municipal-Ujiji,0
2189,-4.98352429,39.08415042,Tanga,0
2190,-6.4850567,35.93949224,Chamwino,0
2191,-6.83365981,39.1855361,Ilala,0
2192,-9.42788842,33.95596205,Kyela,0
2193,-5.24612827,39.78122786,Chake Chake,0
2194,-7.838083,35.63739517,Iringa Rural,0
2195,-9.30556121,33.62524281,Rungwe,0
2196,-2.64396746,32.778335,Sengerema,0
2197,-6.16941506,39.20041151,Mjini,0
2198,-8.90851606,32.96499294,Mbozi,0
2199,-6.81324005,37.68254162,Morogoro Urban,0
2200,-8.89833132,33.45403176,Mbeya Urban,0
2201,-8.91606142,33.53400693,Mbeya Urban,0
2202,-6.61619405,39.11210149,Kinondoni,0
2203,-4.18621943,33.13550753,Nzega,0
2204,-2.87771302,32.24621915,Geita,0
2205,-10.86140355,39.02940531,Masasi,0
2206,-3.23973929,33.45499118,Maswa,0
2207,-4.86519912,30.33688655,Kasulu,0
2208,-2.68087384,30.57970999,Ngara,0
2209,-3.37363025,36.84827667,Meru,0
2210,-8.48146124,32.08486497,Sumbawanga Rural,0
2211,-3.34538513,36.83517911,Meru,0
2212,-10.83552412,38.64744877,Nanyumbu,0
2213,-6.2078864,39.38626774,Kati,0
2214,-3.72072525,32.67924657,Kahama Township Authority,0
2215,-10.09655992,34.68139278,Ludewa,0
2216,-8.60333016,35.04271879,Mufindi,0
2217,-8.30289062,32.32755649,Sumbawanga Rural,0
2218,-10.92067894,39.37978452,Newala,0
2219,-7.73109789,35.70029979,Iringa Urban,0
2220,-10.3626266,40.10336306,Mtwara Rural,0
2221,-11.13329128,38.6067041,Nanyumbu,0
2222,-3.37698537,36.67632008,Arusha Urban,0
2223,-6.94817961,39.23119598,Temeke,0
2224,-2.76342075,33.6144818,Magu,0
2225,-3.51694525,32.39224305,Kahama,0
2226,-5.96830577,39.19657775,Kaskazini B,0
2227,-8.77477665,33.6448084,Mbarali,0
2228,-3.37274887,36.68572913,Arusha Urban,0
2229,-4.36343961,29.96320317,Buhigwe,0
2230,-2.10926838,33.07542144,Ukerewe,0
2231,-2.41573061,31.70041956,Chato,0
2232,-1.50710912,33.78725897,Musoma Municipal,0
2233,-10.85910995,39.78018579,Tandahimba,0
2234,-6.79704822,39.2295128,Kinondoni,0
2235,-5.35049195,39.70170618,Mkoani,0
2236,-5.01044711,39.8117946,Micheweni,0
2237,-10.69234945,39.80028997,Mtwara Rural,0
2238,-1.77878687,34.06959515,Butiama,0
2239,-2.53351655,33.19508759,Magu,0
2240,-5.93528187,37.27535884,Kilindi,0
2241,-5.13095193,38.97426359,Tanga,0
2242,-8.23138259,35.43057059,Mufindi,0
2243,-6.89789562,39.28339733,Temeke,0
2244,-10.28686051,40.11686203,Mtwara Urban,0
2245,-3.34763017,37.58006274,Moshi,0
2246,-9.93361689,39.72448656,Lindi Urban,0
2247,-8.39169549,38.94910657,Kilwa,0
2248,-6.18513783,39.20795311,Mjini,0
2249,-1.34173527,34.38515967,Tarime,0
2250,-8.41165807,38.93983238,Kilwa,0
2251,-5.71656112,38.23595355,Handeni,0
2252,-6.88522964,39.15550184,Ilala,0
2253,-6.14329246,39.24143558,Magharibi,0
2254,-4.20879452,35.76789344,Babati Urban,0
2255,-9.84700493,38.89746905,Ruangwa,0
2256,-6.19224678,39.25564042,Magharibi,0
2257,-4.36108678,37.82408238,Same,0
2258,-5.93419917,37.27861485,Kilindi,0
2259,-2.54627353,32.95748646,Nyamagana,0
2260,-7.60026082,36.99795029,Kilosa,0
2261,-3.8636496,32.60693918,Kahama Township Authority,0
2262,-3.34905776,36.83625057,Meru,0
2263,-9.33687976,34.76609947,Njombe Urban,0
2264,-6.13794698,39.22995213,Magharibi,0
2265,-8.13137518,30.96871121,Nkasi,0
2266,-6.84922186,39.14525611,Ilala,0
2267,-5.07630119,32.06908942,Urambo,0
2268,-8.12837546,30.96698849,Nkasi,0
2269,-1.78379976,34.71444184,Serengeti,0
2270,-9.16556524,33.54237895,Rungwe,0
2271,-4.90030588,38.57287091,Korogwe,0
2272,-2.59618633,32.91290118,Nyamagana,0
2273,-4.37306828,35.07337695,Hanang,0
2274,-3.04348203,31.37582175,Biharamulo,0
2275,-9.2398938,33.338969,Mbeya Rural,0
2276,-2.5256692,32.90239173,Nyamagana,0
2277,-3.28220711,32.87863326,Shinyanga Rural,0
2278,-9.33687987,34.76602347,Njombe Urban,0
2279,-8.90586559,33.46194155,Mbeya Urban,0
2280,-3.68093359,30.58988692,Kibondo,0
2281,-11.04137364,37.42902224,Tunduru,0
2282,-6.97122532,39.09557215,Ilala,0
2283,-5.12556545,32.38958648,Uyui,0
2284,-2.64482196,33.94640971,Bariadi,0
2285,-10.71598315,39.99636255,Mtwara Rural,0
2286,-10.28119303,40.19734389,Mtwara Urban,0
2287,-6.1929448,39.25620405,Magharibi,0
2288,-5.17732826,34.6195198,Ikungi,0
2289,-6.84384825,39.23461546,Ilala,0
2290,-10.2348552,39.4738319,Lindi Rural,0
2291,-8.05234634,31.50337719,Sumbawanga Urban,0
2292,-10.70972667,39.44401373,Newala,0
2293,-4.54884663,35.79580803,Kondoa,0
2294,-4.77402823,34.91748926,Singida,0
2295,-1.58495149,30.8935597,Karagwe,0
2296,-9.05741141,33.28771239,Mbeya Rural,0
2297,-3.83055987,33.29128484,Shinyanga Rural,0
2298,-3.46197217,35.69868141,Karatu,0
2299,-7.12816441,39.20789923,Mkuranga,0
2300,-3.47826484,37.57770906,Mwanga,0
2301,-5.04216378,32.81342009,Tabora Urban,0
2302,-4.18581325,34.24530086,Iramba,0
2303,-4.19910303,30.4905773,Kasulu,0
2304,-4.87588637,34.63679544,Singida Urban,0
2305,-4.4354672,34.87067365,Singida,0
2306,-4.40964768,34.77309446,Mkalama,0
2307,-3.44692147,37.43408982,Moshi,0
2308,-2.57575616,36.77406721,Longido,0
2309,-1.08865052,31.80475337,Bukoba Rural,0
2310,-5.02087937,38.706378,Muheza,0
2311,-8.17188409,36.33536113,Kilombero,0
2312,-4.28183347,35.55610057,Hanang,0
2313,-3.33844379,36.82905817,Meru,0
2314,-5.98845827,37.75491248,Mvomero,0
2315,-8.78827999,35.15072989,Mufindi,0
2316,-7.39010116,31.36502483,Mlele,0
2317,-2.74678121,33.23086988,Kwimba,0
2318,-6.22667416,39.24023615,Magharibi,0
2319,-5.029515,38.69536857,Muheza,0
2320,-4.2102277,35.76518642,Babati Urban,0
2321,-6.6261273,37.51913145,Mvomero,0
2322,-7.99944602,35.84875286,Kilolo,0
2323,-8.21778964,31.68495398,Sumbawanga Rural,0
2324,-4.93187305,34.94236212,Ikungi,0
2325,-6.07937336,36.6492309,Kongwa,0
2326,-7.77947781,35.67066083,Iringa Urban,0
2327,-3.56338246,36.9472134,Meru,0
2328,-8.29679629,34.90609063,Mufindi,0
2329,-8.84838689,34.82302266,Makambako Township Authority,0
2330,-2.84125789,35.51343247,Ngorongoro,0
2331,-3.28120235,32.98756257,Kwimba,0
2332,-10.18149444,38.9426731,Ruangwa,0
2333,-4.26882434,38.05358359,Same,0
2334,-10.94259925,39.24223333,Newala,0
2335,-5.77912258,39.30257358,Kaskazini A,0
2336,-10.7377708,38.80795761,Masasi Township Authority,0
2337,-4.91646574,34.67373112,Singida Urban,0
2338,-6.30067481,35.50063199,Bahi,0
2339,-9.31707019,32.77234251,Tunduma,0
2340,-6.15243165,39.2236325,Magharibi,0
2341,-8.60505357,39.2601827,Kilwa,0
2342,-9.33209848,33.70054389,Rungwe,0
2343,-2.92976153,36.22739797,Longido,0
2344,-6.92338012,37.77177537,Morogoro,0
2345,-6.92323177,39.25726241,Temeke,0
2346,-9.94802419,37.90625638,Liwale,0
2347,-2.49032475,32.9119984,Ilemela,0
2348,-6.22738797,39.24078275,Magharibi,0
2349,-2.54096197,32.9127742,Nyamagana,0
2350,-5.58820702,38.26387566,Handeni,0
2351,-7.84635538,31.43901717,Nkasi,0
2352,-10.71700276,38.77125079,Masasi Township Authority,0
2353,-5.49035414,29.78235383,Uvinza,0
2354,-3.2923618,32.23031711,Mbogwe,0
2355,-3.74945065,32.85053487,Kahama,0
2356,-6.30122745,35.88024396,Chamwino,0
2357,-2.80181398,33.99175908,Bariadi,0
2358,-10.51122428,38.9968783,Masasi,0
2359,-4.26884645,38.05023017,Same,0
2360,-7.994518,31.7943063,Sumbawanga Urban,0
2361,-8.46772252,32.15756634,Sumbawanga Rural,0
2362,-7.49806639,36.46825169,Kilolo,0
2363,-11.20817884,34.97160206,Nyasa,0
2364,-9.07971367,34.80919532,Njombe Rural,0
2365,-5.17321958,38.46609062,Korogwe Township Authority,0
2366,-1.37875952,34.62302102,Tarime,0
2367,-5.88434721,36.4460852,Kongwa,0
2368,-8.46053269,32.15881385,Sumbawanga Rural,0
2369,-6.69976668,39.1878291,Kinondoni,0
2370,-3.54548419,36.98615232,Simanjiro,0
2371,-5.61891581,32.74554588,Sikonge,0
2372,-4.84859894,34.82812124,Singida Urban,0
2373,-6.79110989,39.14621351,Kinondoni,0
2374,-6.77344207,37.75377892,Morogoro,0
2375,-7.72476771,35.71993411,Iringa Urban,0
2376,-9.00073349,32.8113962,Mbozi,0
2377,-6.75990306,39.12667704,Kinondoni,0
2378,-1.86464415,33.86877976,Butiama,0
2379,-2.84548117,33.08504537,Misungwi,0
2380,-7.11428247,31.22826582,Mlele,0
2381,-11.01718781,34.88400249,Mbinga,0
2382,-7.28744135,36.06037033,Iringa Rural,0
2383,-5.02251547,32.81919433,Tabora Urban,0
2384,-8.77510714,33.64466972,Mbarali,0
2385,-3.21642397,37.25917791,Hai,0
2386,-6.88534011,39.15525168,Ilala,0
2387,-3.33282795,36.64141834,Arusha,0
2388,-7.30994452,30.63525778,Nkasi,0
2389,-2.04397717,33.84528999,Bunda,0
2390,-10.51178899,38.99269355,Masasi,0
2391,-3.69312947,37.42714884,Mwanga,0
2392,-6.86770347,39.28416721,Temeke,0
2393,-6.16344037,36.02291689,Chamwino,0
2394,-2.87735657,32.2471823,Geita,0
2395,-1.3691106,34.08744725,Rorya,0
2396,-6.21060217,34.83527677,Manyoni,0
2397,-6.18484188,39.20872684,Mjini,0
2398,-10.73262802,39.51362267,Tandahimba,0
2399,-4.98413166,39.8327296,Micheweni,0
2400,-6.8885288,39.16085739,Ilala,0
2401,-8.7681128,31.84189637,Kalambo,0
2402,-9.00041986,32.81158483,Mbozi,0
2403,-8.25585899,35.09253998,Mufindi,0
2404,-6.88066466,39.24542773,Temeke,0
2405,-9.43477339,33.94877109,Kyela,0
2406,-2.03469964,33.02637634,Ukerewe,0
2407,-1.23201886,30.94881885,Kyerwa,0
2408,-4.56691632,35.6582544,Kondoa,0
2409,-6.12328251,38.40802792,Bagamoyo,0
2410,-10.44242357,36.05886505,Namtumbo,0
2411,-10.28124267,40.19089025,Mtwara Urban,0
2412,-6.89668777,39.25344466,Temeke,0
2413,-9.33452896,34.76649139,Njombe Urban,0
2414,-8.82065253,36.25186913,Ulanga,0
2415,-7.3235957,30.63086,Nkasi,0
2416,-5.9352443,37.27330309,Kilindi,0
2417,-6.13833571,39.23006768,Magharibi,0
2418,-1.72699871,33.97482608,Butiama,0
2419,-6.36302695,37.13973197,Kilosa,0
2420,-1.23875258,34.36521386,Tarime,0
2421,-7.48174252,31.48241946,Sumbawanga Rural,0
2422,-7.56492445,36.10860874,Kilolo,0
2423,-6.37641256,38.35184637,Bagamoyo,0
2424,-6.17500312,36.02787941,Chamwino,0
2425,-4.98378708,39.83453177,Micheweni,0
2426,-6.1946023,39.22578672,Magharibi,0
2427,-3.40650832,36.68098068,Arusha Urban,0
2428,-2.45922462,33.6308843,Busega,0
2429,-3.68093359,30.58988692,Kibondo,0
2430,-8.93103566,33.50725419,Mbeya Urban,0
2431,-7.68059413,31.56070479,Sumbawanga Rural,0
2432,-5.12355054,38.38283529,Korogwe,0
2433,-4.82545486,34.75297575,Singida Urban,0
2434,-4.39982621,34.53082514,Iramba,0
2435,-6.08554943,39.22237936,Magharibi,0
2436,-4.22613672,34.61279782,Mkalama,0
2437,-2.74835115,33.23057037,Kwimba,0
2438,-6.22863523,39.24223587,Magharibi,0
2439,-6.22060537,36.35455949,Mpwapwa,0
2440,-1.44656733,34.58732458,Tarime,0
2441,-3.37720198,36.9580863,Meru,0
2442,-6.89127105,39.24113211,Temeke,0
2443,-4.98406527,39.8341375,Micheweni,0
2444,-6.81302458,37.68301485,Morogoro Urban,0
2445,-5.76977361,37.25102384,Kilindi,0
2446,-5.7776953,39.30212697,Kaskazini A,0
2447,-3.72560103,32.68025803,Kahama Township Authority,0
2448,-9.46486749,33.94932565,Kyela,0
2449,-8.29443868,31.51347547,Kalambo,0
2450,-7.77817623,35.67418198,Iringa Urban,0
2451,-7.69710874,35.6199964,Iringa Rural,0
2452,-6.32454099,39.54777112,Kusini,0
2453,-6.16248827,34.84314478,Manyoni,0
2454,-8.37369097,31.71754452,Kalambo,0
2455,-7.21693916,38.79336284,Kisarawe,0
2456,-6.82277214,39.3101042,Temeke,0
2457,-5.80237406,34.39091317,Manyoni,0
2458,-3.87117322,32.76154365,Kahama Township Authority,0
2459,-5.86110985,35.6962592,Bahi,0
2460,-7.83351172,33.35174736,Chunya,0
2461,-3.38947671,36.67770778,Arusha Urban,0
2462,-5.8704615,35.13793874,Manyoni,0
2463,-4.3030207,33.89076523,Igunga,0
2464,-3.43998777,31.89242609,Bukombe,0
2465,-6.1726471,35.73794244,Dodoma Urban,0
2466,-10.69260197,39.80857194,Mtwara Rural,0
2467,-8.60968534,31.29038995,Kalambo,0
2468,-3.03201876,33.93110874,Itilima,0
2469,-10.60741776,39.62222774,Tandahimba,0
2470,-7.77957972,35.67041352,Iringa Urban,0
2471,-9.11165765,32.77025918,Mbozi,0
2472,-6.14517121,37.59335175,Mvomero,0
2473,-1.98433544,33.06309236,Ukerewe,0
2474,-4.29348837,34.23201367,Iramba,0
2475,-5.08843519,31.84673292,Kaliua,0
2476,-2.54786942,33.07482906,Magu,0
2477,-4.43224182,34.47053335,Iramba,0
2478,-4.43556895,30.02751439,Buhigwe,0
2479,-9.00235325,34.54872656,Wanging'ombe,0
2480,-3.75070402,32.84775591,Kahama,0
2481,-7.99902601,35.85124104,Kilolo,0
2482,-10.96587435,35.2753154,Songea Rural,0
2483,-6.09419817,39.33014943,Kati,0
2484,-2.66202598,30.59726757,Ngara,0
2485,-1.91295162,34.72766948,Serengeti,0
2486,-2.48808714,32.92426411,Ilemela,0
2487,-5.87012529,35.13630307,Manyoni,0
2488,-4.82114323,39.08806653,Mkinga,0
2489,-9.97118198,34.63028754,Ludewa,0
2490,-1.37258221,34.43296054,Tarime,0
2491,-2.64361151,33.96664441,Bariadi,0
2492,-6.96091101,39.33483391,Mkuranga,0
2493,-6.63690661,38.35489766,Bagamoyo,0
2494,-5.2048774,38.70711336,Muheza,0
2495,-1.7030918,34.30153957,Serengeti,0
2496,-3.28181688,32.87832671,Shinyanga Rural,0
2497,-6.83937615,39.23980513,Ilala,0
2498,-1.8831695,34.73212393,Serengeti,0
2499,-4.74459586,29.6976387,Kigoma Rural,0
2500,-9.28301452,35.28413614,Njombe Rural,0
2501,-6.41886424,39.54635537,Kusini,0
2502,-5.12397992,38.38455801,Korogwe,0
2503,-2.85357527,32.88579831,Misungwi,0
2504,-6.7706319,39.26107613,Kinondoni,0
2505,-10.60603688,39.62247858,Lindi Rural,0
2506,-2.80509926,33.98562745,Bariadi,0
2507,-8.38675655,33.23049023,Chunya,0
2508,-6.88487077,39.15548245,Ilala,0
2509,-9.08294402,34.64934,Wanging'ombe,0
2510,-4.74631785,29.6979659,Kigoma Rural,0
2511,-9.29673554,32.77152567,Tunduma,0
2512,-10.55867076,36.23352836,Namtumbo,0
2513,-3.01197052,37.59018582,Rombo,0
2514,-10.67312438,35.64077633,Songea Urban,0
2515,-3.2793329,32.21992057,Mbogwe,0
2516,-6.30134655,33.84542864,Sikonge,0
2517,-8.2538558,35.10660416,Mufindi,0
2518,-1.80495337,33.40095465,Musoma,0
2519,-4.33270868,35.40904756,Babati,0
2520,-8.81860222,34.83855631,Makambako Township Authority,0
2521,-10.64151734,38.8459837,Masasi Township Authority,0
2522,-8.35250275,31.83386457,Sumbawanga Rural,0
2523,-7.75306716,35.68071194,Iringa Urban,0
2524,-10.83511014,38.6466575,Nanyumbu,0
2525,-9.2702518,33.36336417,Mbeya Rural,0
2526,-1.45452459,31.69071013,Bukoba Rural,0
2527,-10.36724525,38.76085925,Nachingwea,0
2528,-2.52336095,32.96318142,Ilemela,0
2529,-6.32454659,39.54781734,Kusini,0
2530,-6.7840011,39.01802525,Kinondoni,0
2531,-6.85282414,39.25283482,Temeke,0
2532,-1.98626197,33.06911902,Ukerewe,0
2533,-2.84475092,33.08226333,Misungwi,0
2534,-3.3057794,37.12887333,Hai,0
2535,-6.61815378,39.09545423,Kinondoni,0
2536,-4.11070085,35.18621148,Mbulu,0
2537,-6.80016168,39.25555031,Kinondoni,0
2538,-9.11874039,32.93533098,Mbozi,0
2539,-2.56599845,32.95756016,Nyamagana,0
2540,-5.24600067,39.78180415,Chake Chake,0
2541,-4.59028786,34.66214537,Singida,0
2542,-9.29674317,32.77007891,Tunduma,0
2543,-10.19705545,38.56472438,Nachingwea,0
2544,-4.16246264,35.42498287,Babati,0
2545,-6.79285544,39.24032086,Kinondoni,0
2546,-3.21294097,37.26079835,Hai,0
2547,-4.19306954,33.13312928,Nzega,0
2548,-8.01711501,31.6028842,Sumbawanga Urban,0
2549,-9.95280218,39.32797337,Lindi Rural,0
2550,-2.87834901,37.3665477,Longido,0
2551,-5.03729262,38.88071301,Muheza,0
2552,-8.04717948,35.4688648,Iringa Rural,0
2553,-4.16079695,35.42910676,Babati,0
2554,-10.23932966,39.47103152,Lindi Rural,0
2555,-7.97698711,35.78909565,Kilolo,0
2556,-6.16473196,35.75660069,Dodoma Urban,0
2557,-6.16285589,39.21655155,Mjini,0
2558,-10.50926511,38.99612559,Masasi,0
2559,-1.49828696,33.81349939,Musoma Municipal,0
2560,-9.01251027,33.06821103,Mbozi,0
2561,-10.40719885,39.16723949,Masasi,0
2562,-4.57616594,30.09277797,Kasulu Township Authority,0
2563,-6.42399433,31.21978053,Mlele,0
2564,-4.1009878,32.40646599,Kahama,0
2565,-10.6062191,39.62167432,Tandahimba,0
2566,-3.8661683,32.60686616,Kahama Township Authority,0
2567,-8.30101703,35.28326064,Mafinga Township Authority,0
2568,-3.362432,36.96539725,Meru,0
2569,-8.30866649,32.33489609,Sumbawanga Rural,0
2570,-4.45567234,33.95450886,Igunga,0
2571,-6.19885638,39.25435969,Magharibi,0
2572,-2.60068893,33.42216906,Magu,0
2573,-4.84626705,29.97225356,Kasulu,0
2574,-2.6347956,31.31106775,Biharamulo,0
2575,-7.48414993,35.98474765,Kilolo,0
2576,-2.10751485,33.07513098,Ukerewe,0
2577,-6.74240019,30.40852521,Mpanda Rural,0
2578,-3.37139174,36.67972482,Arusha Urban,0
2579,-7.78034547,35.6601033,Iringa Urban,0
2580,-7.47002565,36.12703479,Kilolo,0
2581,-10.44233299,36.05902789,Namtumbo,0
2582,-8.60527557,39.26030707,Kilwa,0
2583,-3.34253735,37.29894065,Moshi Municipal,0
2584,-8.87509662,34.82136274,Makambako Township Authority,0
2585,-5.03649567,38.88017588,Mkinga,0
2586,-4.54891608,35.79572606,Kondoa,0
2587,-3.30425021,37.1280351,Hai,0
2588,-4.74834711,29.69617086,Kigoma Rural,0
2589,-4.98409323,39.83419902,Micheweni,0
2590,-5.07625295,39.10349131,Tanga,0
2591,-8.54647555,32.5482861,Momba,0
2592,-5.16980733,39.80692753,Wete,0
2593,-3.38178143,33.91404248,Maswa,0
2594,-3.53554291,32.41665194,Kahama,0
2595,-10.40176244,40.18278126,Mtwara Rural,0
2596,-5.75966704,34.4315224,Manyoni,0
2597,-6.26723296,30.95852224,Mpanda Rural,0
2598,-10.86254702,39.02895181,Masasi,0
2599,-3.49520027,36.81890552,Arusha,0
2600,-3.36703167,37.31875162,Moshi Municipal,0
2601,-5.11255461,31.04547177,Uvinza,0
2602,-8.39205856,38.94890825,Kilwa,0
2603,-2.53128618,32.94752673,Ilemela,0
2604,-8.90532239,33.40720576,Mbeya Urban,0
2605,-6.20793686,39.38624147,Kati,0
2606,-10.95093327,39.02942973,Masasi,0
2607,-4.00002945,34.54300597,Mkalama,0
2608,-3.42054049,34.09644432,Maswa,0
2609,-6.9315708,39.2627114,Temeke,0
2610,-10.64965507,38.81034754,Masasi,0
2611,-2.75688584,31.39904388,Biharamulo,0
2612,-6.1821651,39.23485161,Magharibi,0
2613,-10.70805246,39.44510287,Newala,0
2614,-10.96673992,35.27480249,Songea Rural,0
2615,-2.52295858,32.96438496,Ilemela,0
2616,-7.12864597,31.20492257,Mlele,0
2617,-8.95825199,33.93229838,Makete,0
2618,-3.34523043,37.30217081,Moshi Municipal,0
2619,-10.19636008,38.56434767,Nachingwea,0
2620,-2.37555092,33.58196429,Busega,0
2621,-2.53990163,32.24269766,Sengerema,0
2622,-5.16803601,34.62012067,Ikungi,0
2623,-3.12733786,33.49244653,Maswa,0
2624,-2.48627545,32.9021182,Ilemela,0
2625,-1.88458028,34.72345827,Serengeti,0
2626,-8.01637281,31.60446739,Sumbawanga Urban,0
2627,-7.78437455,35.66179969,Iringa Urban,0
2628,-6.37556063,38.35107605,Bagamoyo,0
2629,-11.402996,36.4301385,Namtumbo,0
2630,-8.30233666,31.06769215,Kalambo,0
2631,-3.33046035,36.63777662,Arusha,0
2632,-11.05990122,35.11394776,Mbinga,0
2633,-2.45948071,32.9167244,Ilemela,0
2634,-9.22172512,33.64064542,Rungwe,0
2635,-6.79425745,39.23185442,Kinondoni,0
2636,-5.71437916,34.49639961,Manyoni,0
2637,-5.06825119,39.75100022,Wete,0
2638,-6.34563411,31.06945354,Mpanda Urban,0
2639,-2.66576892,32.98448852,Misungwi,0
2640,-8.79785011,34.23587535,Mbarali,0
2641,-4.82260542,32.85965939,Uyui,0
2642,-3.19054951,32.80136965,Misungwi,0
2643,-9.95527441,39.33009751,Lindi Rural,0
2644,-3.37148949,36.67946989,Arusha Urban,0
2645,-6.9056769,37.49472625,Mvomero,0
2646,-8.82060839,36.2518333,Ulanga,0
2647,-7.40826329,37.6663727,Morogoro,0
2648,-5.05648711,39.72666064,Wete,0
2649,-1.22804931,34.36943542,Tarime,0
2650,-4.34150679,35.09234547,Hanang,0
2651,-2.28726605,32.26467375,Sengerema,0
2652,-4.7907622,38.28558004,Lushoto,0
2653,-2.77742085,33.79595516,Bariadi,0
2654,-9.19991763,33.09748955,Mbozi,0
2655,-5.61882479,32.74549882,Sikonge,0
2656,-8.56077766,35.33733517,Mufindi,0
2657,-5.24621879,39.78126428,Chake Chake,0
2658,-1.77071574,34.060896,Butiama,0
2659,-10.24711106,38.69482769,Nachingwea,0
2660,-11.01395233,34.89199026,Mbinga,0
2661,-10.4158307,38.80615495,Nachingwea,0
2662,-4.45518207,29.80935493,Buhigwe,0
2663,-1.78236963,34.72433966,Serengeti,0
2664,-8.68800091,36.70910052,Ulanga,0
2665,-5.76319591,38.70047035,Pangani,0
2666,-8.89243728,32.96029345,Mbozi,0
2667,-1.55676835,31.65009379,Muleba,0
2668,-6.41460516,35.1031171,Manyoni,0
2669,-8.76814232,31.95128447,Kalambo,0
2670,-1.59298947,31.14144893,Karagwe,0
2671,-8.9143258,33.4324694,Mbeya Urban,0
2672,-7.77819226,35.67419011,Iringa Urban,0
2673,-7.85233902,31.17549066,Nkasi,0
2674,-2.62662833,32.94591841,Nyamagana,0
2675,-3.18432298,33.77681578,Maswa,0
